uniprot_acc	content_fraction	content_count	length	start	end
O76094	0.049	33	671	557	589
P03915	0.073	44	603	560	603
Q9UBT6	0.018	16	870	562	577
Q6ZPF4	0.04	41	1028	562	602
P30038	0.012	7	563	557	563
P42684	0.011	13	1182	563	575
Q9WVC8	0.028	21	757	563	583
Q9HCE0	0.003	8	2579	564	571
A3F986	0.049	42	858	542	583
Q6XVZ2	0.036	23	633	565	587
P50281	0.043	25	582	215	228
P56696	0.131	91	695	326	356
Q9H1R3	0.042	25	596	566	590
A0A140N7P6	0.075	46	613	567	612
O75084	0.01	6	574	569	574
A0A3W2RZ19	0.093	78	841	566	573
Q66814	0.027	18	676	569	586
P24279	0.013	13	971	564	576
A0A100XE85	0.012	7	579	573	579
P54278	0.013	11	862	573	583
Q9P270	0.014	8	581	574	581
Q7Z6L1	0.027	32	1165	574	605
Q8BES5	0.017	37	2177	574	610
Q7T9D9	0.016	11	676	575	585
D4QGA8	0.08	69	862	574	587
Q6P2H3	0.088	67	762	575	620
P28908	0.013	8	595	576	583
Q82462	0.108	70	647	45	52
A0A2L1GIK5	0.033	72	2193	572	587
Q8DKF5	0.047	29	611	576	604
Q9UKV5	0.101	65	643	363	373
Q56227	0.073	44	606	562	605
Q9VR35	0.09	59	653	577	635
P32786	0.049	44	894	20	27
Q2N0S8	0.017	15	862	578	592
Q05320	0.152	103	676	51	58
A0A140EMT3	0.016	14	864	578	591
P07313	0.043	26	608	578	603
P0CH62	0.012	7	589	578	584
Q06124	0.013	8	593	579	586
P14284	0.036	54	1504	517	532
Q12996	0.02	14	717	581	594
Q9Y5B0	0.041	39	961	582	600
Q7Z3B3	0.013	14	1105	585	598
Q9ES54	0.028	17	608	585	601
Q9JJ11	0.074	47	631	585	631
P05067	0.187	144	770	126	130
Q51422	0.036	21	591	570	590
Q03431	0.012	7	593	587	593
Q8NFU7	0.013	27	2136	587	595
Q9UHB9	0.038	24	627	587	610
O55043	0.093	60	646	587	646
A0A0X7Z9B1	0.028	61	2188	584	611
Q8NA31	0.087	63	727	590	640
Q92541	0.014	10	710	591	600
E7CH51	0.006	5	787	592	596
Q5ZYC6	0.137	107	783	591	659
Q9YV20	0.007	7	1003	592	598
P03378	0.018	15	855	594	608
Q96B97	0.108	72	665	594	665
Q8VJU4	0.034	26	766	572	591
P15806	0.038	25	651	554	559
O95235	0.075	67	890	598	664
P63018	0.039	25	646	587	611
P22303	0.054	33	614	575	607
I1RJZ4	0.03	21	692	600	620
P21580	0.081	64	790	603	635
Q88033	0.016	14	879	603	616
P97329	0.052	46	887	603	648
Q14241	0.05	40	798	600	620
Q16987	0.008	5	636	604	608
Q88031	0.016	14	879	603	616
M1EAS5	0.051	38	749	600	637
P39682	0.057	36	629	590	594
P53974	0.027	17	638	605	621
Q3V3E1	0.032	20	624	603	622
P35569	0.011	13	1233	606	610
P13574	0.017	12	688	606	617
P38883	0.026	20	763	600	619
P17427	0.033	31	938	592	622
Q9Y3Z3	0.03	19	626	606	624
Q4R5S0	0.031	20	636	606	625
Q8T0S6	0.081	54	669	606	659
P13377	0.01	6	607	602	607
P35570	0.015	18	1235	607	612
P55194	0.015	10	680	607	616
P20917	0.019	12	627	607	618
Q9Y490	0.018	47	2541	607	631
O75175	0.064	48	753	607	654
P35568	0.017	21	1242	610	616
Q2TV84	0.008	13	1622	610	622
Q9Y4D1	0.032	34	1078	607	640
I7HXG2	0.066	61	918	610	622
P33332	0.019	26	1336	225	241
Q9Z200	0.014	9	621	612	620
Q924T7	0.017	18	1066	612	629
P29352	0.022	18	802	612	629
O61380	0.034	56	1666	601	656
P37090	0.011	7	638	613	619
Q96RN5	0.052	41	788	615	655
Q9Y3L3	0.014	10	701	616	625
P32526	0.025	16	644	616	631
P52179	0.015	25	1685	608	632
Q9Y6Q9	0.05	71	1424	618	629
Q8NCN4	0.072	51	708	620	631
P42566	0.056	50	896	620	637
Q924H2	0.038	30	789	620	649
P38862	0.038	24	630	607	630
P45758	0.017	11	650	621	631
P81122	0.011	14	1321	621	634
Q00194	0.081	56	690	621	676
Q13480	0.016	11	694	623	633
A1L0Z0	0.007	11	1573	624	634
Q6CII8	0.051	34	661	624	657
P11146	0.011	7	633	626	632
Q8CIH5	0.012	15	1265	624	638
Q16281	0.063	44	694	626	669
A0A2S1BJ89	0.048	41	862	627	643
Q15788	0.075	108	1441	628	640
P42567	0.006	5	897	628	632
P03198	0.014	14	1015	628	641
Q711B0	0.025	18	706	628	645
O43572	0.053	35	662	628	662
Q09761	0.014	10	699	629	638
Q8DKX9	0.075	49	656	608	656
Q8E473	0.01	13	1310	630	642
Q01780	0.012	11	885	630	640
P25298	0.059	40	677	630	669
P09446	0.016	10	640	631	640
Q68D10	0.076	52	685	617	668
P0DMV9	0.014	9	641	633	641
P32364	0.023	15	656	633	647
P0DMV8	0.011	7	641	635	641
O08808	0.094	118	1255	390	428
P63010	0.014	13	937	7	11
P10591	0.011	7	642	636	642
P22202	0.011	7	642	636	642
Q980R1	0.017	11	649	634	644
Q15648	0.009	15	1581	637	651
Q10265	0.011	7	644	638	644
Q9NUB1	0.015	10	689	638	647
P37088	0.016	11	669	638	648
Q9Y4G2	0.009	9	1056	632	640
P11142	0.012	8	646	639	646
Q15020	0.016	15	963	601	605
Q8TF42	0.034	22	649	628	649
O60331	0.022	15	668	639	653
Q5SWA1	0.034	24	713	639	662
Q96T88	0.039	31	793	299	299
Q925J9	0.007	11	1575	641	651
O70161	0.018	12	661	641	652
Q9NYZ3	0.05	36	720	641	654
Q6P1M3	0.018	18	1020	641	658
Q96EB6	0.027	20	747	641	660
O57393	0.029	25	853	642	666
P00533	0.098	119	1210	311	326
P21860	0.027	36	1342	643	668
G0RYP6	0.011	7	649	643	649
Q48152	0.041	45	1098	109	113
Q15303	0.021	27	1308	642	668
A8K8P3	0.012	15	1242	646	660
A0A0H3GIG3	0.023	15	657	211	217
Q8VDU0	0.068	46	679	596	617
Q9YXL3	0.014	10	716	649	658
P05696	0.015	10	672	649	658
B2RXC2	0.01	9	942	650	658
A3DJ38	0.009	8	870	644	651
Q7JPS0	0.025	20	796	651	670
O65202	0.012	8	664	652	659
P0A8F8	0.04	27	673	638	664
O62137	0.026	17	661	645	661
Q74849	0.067	57	849	653	709
O57392	0.022	19	872	653	671
P28749	0.036	38	1068	654	663
O97791	0.011	23	2000	654	676
P37954	0.045	30	661	629	658
O14640	0.013	9	695	655	663
E3PJ86	0.042	29	686	655	683
Q75760	0.008	7	847	653	659
Q9VJ12	0.037	27	739	656	682
Q5D8D3	0.023	15	664	644	658
P45779	0.016	11	674	640	645
P16568	0.104	81	782	657	737
Q1HSF8	0.02	17	846	657	673
Q9Y2A7	0.004	5	1128	658	662
P58401	0.012	8	666	659	666
P09547	0.053	69	1314	659	701
Q06628	0.035	26	738	660	685
P04626	0.065	82	1255	641	695
P07276	0.019	20	1031	661	680
P49791	0.079	116	1468	661	686
P10244	0.04	28	700	661	688
P05880	0.019	16	847	662	677
V9QIE5	0.022	19	859	661	679
Q86V97	0.016	11	674	663	673
O74934	0.026	18	689	663	680
Q73372	0.021	18	853	663	680
O62140	0.016	11	674	659	669
Q93EP1	0.017	16	915	665	680
Q99K90	0.033	23	693	665	687
O94782	0.008	6	785	666	671
Q86UT6	0.01	10	975	667	676
A7L302	0.023	20	860	669	688
P89946	0.027	33	1239	661	683
Q39128	0.01	7	677	671	677
A0A0E9NAT8	0.006	5	805	672	676
Q9NYJ8	0.045	31	693	663	693
P08592	0.032	25	770	672	687
O74936	0.027	19	700	673	691
Q6A562	0.006	8	1257	667	674
P12023	0.047	36	770	674	679
O88797	0.049	38	768	676	713
P09257	0.066	61	931	676	736
Q63TA4	0.056	61	1090	677	700
A0A076N502	0.064	60	931	677	736
Q9UHD2	0.064	47	729	678	724
Q92997	0.01	7	716	679	685
P0DTC2	0.141	179	1273	269	277
Q9R186	0.043	33	767	678	694
P10041	0.008	7	833	680	686
Q80IX5	0.082	62	754	163	184
P12807	0.033	23	692	233	245
A0A223DN66	0.007	20	2854	682	701
P54623	0.089	117	1320	664	716
Q9NQA5	0.037	27	729	684	710
Q15596	0.021	31	1464	685	698
Q9ES28	0.019	16	862	685	700
Q61026	0.018	26	1462	686	698
P70365	0.011	16	1447	686	701
Q9H1D0	0.03	23	765	687	694
Q9WUI9	0.02	29	1465	687	697
P06213	0.117	162	1382	637	642
Q571K4	0.035	25	716	690	714
O03986	0.011	8	699	692	699
T2FL65	0.012	11	914	689	699
Q01565	0.018	13	710	693	705
P35954	0.065	64	983	693	722
P12259	0.007	15	2224	694	701
Q13435	0.096	86	895	492	510
Q8TDY4	0.006	5	903	693	697
Q18688	0.011	8	702	695	702
P17429	0.032	28	876	690	710
O14617	0.025	29	1153	696	724
A0A1D5PRR9	0.018	36	2041	697	701
Q8K1Q4	0.009	6	703	698	703
Q9XSM3	0.034	25	730	641	652
Q92542	0.032	23	709	678	700
Q80U87	0.008	9	1080	699	707
Q9P0L9	0.045	36	805	699	734
P42522	0.035	41	1182	699	739
P41697	0.08	63	788	657	679
O14920	0.057	43	756	701	743
Q7SZN0	0.004	6	1460	703	708
Q593B6	0.005	8	1459	703	710
P03316	0.018	23	1245	704	726
Q9NZJ0	0.015	11	730	705	715
O15455	0.03	27	904	704	730
P29469	0.009	8	868	701	708
Q96NW4	0.01	10	1050	709	718
Q99661	0.01	7	725	710	716
P09130	0.011	8	717	710	717
P10637	0.014	10	733	710	719
Q92556	0.043	31	727	532	534
Q8ILA1	0.044	44	993	708	746
Q66LH7	0.024	22	916	712	733
P39007	0.017	12	718	707	718
A0A386YSI0	0.051	44	861	682	693
Q3J126	0.017	12	725	710	721
P58301	0.036	32	882	178	193
P15379	0.012	9	778	714	722
P49956	0.038	28	741	714	741
P42224	0.048	36	750	715	750
P12499	0.018	26	1436	716	723
P10721	0.017	17	976	566	574
A4V2Z1	0.006	9	1550	718	726
P60469	0.023	28	1194	718	733
Q6PB44	0.007	12	1692	719	730
P76387	0.008	6	720	715	720
Q15418	0.054	40	735	696	735
Q96PH1	0.014	11	765	720	730
Q6PJG2	0.039	41	1045	720	760
Q15468	0.025	32	1287	720	751
Q16348	0.011	8	729	722	729
P16099	0.012	9	730	722	730
P46674	0.064	83	1301	723	805
C4M4E9	0.009	8	876	724	731
P07900	0.012	9	732	724	732
P05106	0.104	82	788	50	61
O43312	0.038	29	755	725	753
Q719N0	0.003	8	2335	726	733
Q14596	0.026	25	966	726	738
P15127	0.017	24	1383	726	741
Q60603	0.017	17	989	727	743
P35590	0.011	13	1138	726	738
Q9Y4K1	0.008	14	1723	728	741
Q9Z0J4	0.014	20	1429	728	747
G0SAK3	0.011	19	1793	730	748
O15111	0.017	13	745	732	744
Q9WTI7	0.038	40	1063	733	767
O43707	0.026	24	911	734	757
P05622	0.015	16	1098	737	743
Q6P9B9	0.025	25	1019	737	761
P06103	0.06	46	763	657	664
O29777	0.027	22	804	736	757
P15056	0.031	24	766	727	750
P31345	0.041	31	759	688	692
Q9BML6	0.034	41	1220	740	780
O75154	0.056	42	756	715	756
Q06488	0.107	95	889	741	766
P11978	0.058	79	1358	742	751
P49687	0.021	28	1317	739	766
O95267	0.054	43	797	745	787
Q13625	0.03	34	1128	746	765
P00452	0.018	14	761	748	761
O39928	0.021	63	3014	748	810
Q8IYD8	0.039	80	2048	676	682
Q9Y4G8	0.004	6	1499	749	754
P25574	0.028	21	760	739	759
Q13698	0.018	33	1873	749	760
P13569	0.034	51	1480	6	22
Q00560	0.016	15	917	750	764
K9N5Q8	0.085	115	1353	292	300
P05107	0.022	17	769	446	451
Q01102	0.02	15	768	754	768
P20849	0.036	33	921	754	786
P12830	0.02	18	882	756	773
Q9WCE9	0.015	42	2858	756	783
A0A218KRF6	0.036	32	901	756	787
Q9BML7	0.049	41	840	755	795
P05556	0.051	41	798	755	795
P00520	0.008	9	1123	757	765
Q6CIT4	0.034	34	1000	743	749
P35968	0.027	37	1356	759	795
Q63767	0.006	6	968	761	766
A0A221C8X2	0.025	24	958	762	785
Q9HZM8	0.009	10	1057	761	770
Q96724	0.049	51	1032	765	815
P61875	0.01	8	775	766	773
P18771	0.145	187	1289	745	752
Q9BYF1	0.009	7	805	768	774
P54253	0.012	10	815	771	780
O00267	0.027	29	1087	771	790
P55072	0.011	9	806	766	774
Q5DW45	0.007	16	2193	773	788
P55284	0.014	11	784	774	784
B7GL84	0.044	36	821	775	784
P26010	0.016	13	798	776	788
O00934	0.065	54	831	777	830
Q9BJD3	0.029	63	2148	778	840
Q02280	0.014	17	1174	779	795
Q8TCJ2	0.038	31	826	779	795
P10686	0.006	8	1290	780	787
Q99104	0.029	54	1853	764	817
Q86YY1	0.013	12	959	782	793
O75899	0.073	69	941	782	817
P42226	0.04	34	847	638	642
O35433	0.018	15	838	784	798
P52630	0.062	53	851	786	838
Q8IDR3	0.054	44	818	775	818
P98072	0.007	7	1035	788	794
Q9VV48	0.026	21	819	790	810
Q8IWB6	0.009	14	1497	791	804
Q02440	0.076	139	1829	781	909
Q2RBP2	0.009	10	1131	794	803
Q9V9W8	0.031	25	815	747	753
P12883	0.14	271	1935	793	917
Q26080	0.034	67	1950	773	839
O44934	0.026	50	1935	790	839
A0A140UGH3	0.054	106	1953	305	311
P47068	0.006	7	1157	796	802
Q6YHU6	0.006	12	1953	796	807
Q26079	0.021	40	1941	796	835
Q5VSL9	0.01	8	837	797	804
O13024	0.058	51	873	797	847
Q8WUM4	0.021	18	868	797	814
F1RQI7	0.013	16	1266	799	814
Q9BE39	0.007	14	1935	797	810
Q14511	0.01	8	834	800	807
P53622	0.017	20	1201	799	818
Q8TDZ2	0.022	23	1067	800	822
Q28641	0.005	9	1938	801	809
Q5SX39	0.023	45	1939	800	844
Q9GJP9	0.007	13	1938	802	814
Q7RQ71	0.018	15	817	803	817
P06400	0.062	58	928	804	810
Q96NW7	0.009	14	1537	804	817
P02751	0.015	37	2477	806	834
P19524	0.045	71	1574	806	853
A0A0R4I956	0.092	90	974	804	893
G1N5L2	0.082	162	1980	804	857
Q9I0M3	0.007	6	811	806	811
Q62120	0.008	9	1132	810	818
Q96QB1	0.024	37	1528	811	824
P37475	0.039	32	827	465	476
M9PCL9	0.025	26	1050	813	838
P21513	0.056	59	1061	813	850
P16109	0.011	9	830	814	822
Q9Z340	0.012	16	1337	814	829
P07271	0.013	11	859	815	825
Q980R2	0.03	26	880	814	839
P23818	0.011	10	907	814	823
Q8K1R7	0.016	16	984	817	832
B8YB53	0.041	36	880	4	12
Q29122	0.036	45	1254	786	830
D3YRZ5	0.011	9	850	820	828
P54939	0.037	93	2541	821	842
P23508	0.01	8	829	822	829
Q99523	0.011	9	831	823	831
P23909	0.042	36	853	796	800
P40537	0.021	22	1034	824	845
B6A878	0.023	31	1364	824	854
Q9ULH1	0.008	9	1129	825	833
H0GHZ9	0.021	19	900	826	844
I7FZ56	0.034	37	1095	826	831
P17948	0.005	7	1338	828	834
C6KFA3	0.006	7	1185	828	834
Q91DR9	0.004	9	2095	828	836
P34244	0.007	10	1518	828	837
P97479	0.013	28	2215	828	855
A6ZT27	0.012	13	1080	828	840
P38827	0.019	21	1080	832	841
P53396	0.051	56	1101	821	854
Q09933	0.023	20	882	833	852
P09803	0.088	78	884	784	792
A0QTS0	0.009	10	1087	835	844
G0SF93	0.014	13	904	835	847
P42261	0.019	17	906	836	852
O00268	0.147	160	1085	837	957
O94979	0.01	12	1220	837	848
M9XM90	0.011	25	2193	837	861
Q13464	0.095	129	1354	835	904
O88917	0.013	19	1515	838	850
M1V901	0.036	61	1713	810	814
Q9JIK5	0.014	12	851	839	850
Q9WVE9	0.005	8	1713	840	847
Q9Z0R4	0.006	11	1714	841	851
Q9UPP1	0.014	15	1060	842	856
O88761	0.021	20	953	842	861
P08657	0.016	14	865	847	860
P51160	0.006	5	858	851	855
Q824H6	0.018	16	880	851	866
Q9ULG1	0.017	26	1556	851	869
Q17042	0.023	44	1951	847	890
Q9BXP5	0.016	14	876	857	866
O88703	0.007	6	863	858	863
P18206	0.023	26	1134	858	867
P03744	0.154	158	1026	864	1021
G1U971	0.013	12	913	865	876
P48357	0.015	18	1165	868	885
Q05860	0.01	15	1466	874	888
P24733	0.056	109	1938	773	837
Q05586	0.021	20	938	875	894
P35439	0.029	27	938	818	822
P43803	0.027	24	901	876	899
Q8ZL64	0.114	166	1461	834	838
P22682	0.027	25	913	878	902
Q14118	0.019	17	895	879	895
Q04830	0.098	104	1064	766	780
Q96JC1	0.024	21	886	851	862
G0SG95	0.011	10	912	880	889
Q9HD67	0.022	45	2058	883	927
Q9UBS5	0.036	35	961	884	918
Q9Y2K7	0.029	34	1162	888	904
P19061	0.021	22	1032	888	892
P08394	0.013	15	1180	884	898
Q9A749	0.009	8	898	890	897
Q9VEN2	0.056	55	979	17	47
P93024	0.008	7	902	890	896
Q25922	0.018	31	1720	699	712
P04588	0.006	9	1440	901	909
Q13191	0.036	35	982	902	912
L0CTV4	0.011	33	2893	903	923
Q5S007	0.005	12	2527	907	918
Q99700	0.012	16	1313	913	928
M1VF06	0.017	29	1686	913	929
G0SCS8	0.043	41	960	915	955
Q9VPS7	0.03	39	1305	916	954
P19212	0.007	7	1036	917	923
P15941	0.093	117	1255	918	928
Q5SYB0	0.011	17	1578	920	936
Q08436	0.039	37	956	920	956
M1VMJ0	0.04	54	1357	920	973
Q13574	0.008	7	928	922	928
Q6ZRS2	0.018	59	3230	922	948
G0RZL9	0.016	15	962	918	932
Q42932	0.031	30	956	927	956
O14974	0.043	44	1030	931	974
Q8N122	0.01	13	1335	921	933
Q02218	0.009	9	1023	932	940
Q60597	0.009	9	1023	932	940
Q9HAW4	0.008	11	1339	938	948
Q96KQ4	0.013	14	1090	938	951
Q8TD19	0.011	11	979	940	950
Q99460	0.015	14	953	940	953
Q92574	0.093	108	1164	848	886
Q811U3	0.006	6	948	943	948
P55980	0.021	25	1186	948	961
Q9UMN6	0.01	28	2715	959	963
Q9BXX3	0.006	9	1397	960	968
Q6ZMZ3	0.016	16	975	960	975
P05844	0.012	12	972	961	972
Q6PFD5	0.015	15	977	963	977
Q99683	0.005	7	1374	964	970
G0SFP0	0.029	47	1608	964	973
Q6VMQ6	0.009	11	1270	965	975
P32558	0.006	6	1035	967	972
M1VNZ6	0.015	25	1694	922	926
Q9EPL2	0.01	10	979	969	978
Q5VZK9	0.036	50	1371	970	1004
Q6EDY6	0.024	33	1374	974	1006
P08069	0.013	18	1367	723	735
P90630	0.009	10	1121	977	986
Q16513	0.012	12	984	973	984
Q28021	0.026	36	1388	979	996
P23478	0.027	33	1232	977	1009
Q88016	0.006	6	1060	983	988
Q9BX63	0.018	22	1249	985	996
P97836	0.006	6	992	987	992
Q01705	0.025	63	2531	453	462
P13390	0.059	82	1396	988	1000
Q14CM0	0.02	26	1322	988	1013
Q8IVU3	0.022	22	1022	989	1010
M1VHN2	0.01	11	1059	995	1005
P08514	0.043	45	1039	989	1033
B6KLP1	0.026	30	1167	999	1028
P13612	0.008	8	1032	1006	1013
S6FCX2	0.034	36	1066	1008	1017
P46379	0.086	97	1132	1008	1049
P08563	0.025	27	1063	187	203
Q8IY92	0.031	56	1834	1014	1025
Q9UK61	0.038	63	1670	1014	1054
P01133	0.036	43	1207	979	1021
P03369	0.006	9	1437	1026	1034
O60231	0.013	14	1041	1028	1041
G0S1V1	0.039	46	1169	1032	1059
G0S872	0.013	14	1049	1033	1046
A7ZKI9	0.02	21	1061	1039	1059
Q5JE32	0.038	43	1123	1025	1048
Q53971	0.019	21	1117	1043	1063
Q9UHP3	0.009	10	1055	1046	1055
Q76ZP7	0.04	47	1164	1047	1066
A0A1S3C4H6	0.02	37	1888	1048	1084
Q9P7X8	0.02	24	1174	1041	1046
P15423	0.059	69	1173	310	320
Q9VHP9	0.008	11	1411	1055	1065
P35546	0.009	10	1115	1056	1065
Q64331	0.036	45	1265	1055	1099
Q8NHM5	0.017	23	1336	1064	1086
Q08236	0.012	14	1176	1066	1079
P28715	0.02	24	1186	1067	1076
Q03463	0.003	9	3011	1073	1081
Q8NDV7	0.009	17	1962	1076	1092
A5PJW8	0.01	12	1174	1079	1090
Q9UQL6	0.014	16	1122	1080	1095
Q92900	0.006	7	1129	1086	1092
Q9NRY4	0.013	20	1499	1086	1093
P23634	0.022	27	1241	1086	1112
A0A287B8J2	0.093	119	1281	1087	1139
Q9WU70	0.05	58	1152	1087	1144
O42838	0.006	10	1626	1091	1100
Q93009	0.015	16	1102	1087	1102
Q9Y4H2	0.007	9	1338	1097	1105
Q9HAU5	0.045	57	1272	1105	1129
Q72HM5	0.005	6	1119	1113	1118
P48415	0.007	16	2195	1114	1129
P40477	0.028	41	1460	1116	1126
Q02061	0.01	12	1210	1118	1129
P78504	0.005	6	1218	1121	1126
A5U052	0.016	19	1177	1121	1139
P9WGY9	0.048	56	1178	1065	1072
P24384	0.019	22	1145	1112	1122
O15055	0.061	77	1255	1129	1205
P59594	0.134	168	1255	892	973
O54943	0.063	79	1257	1131	1195
P37870	0.023	28	1193	1093	1098
P22276	0.044	50	1149	1050	1078
A0A2J0WBQ0	0.01	12	1193	1135	1146
Q62245	0.008	10	1319	1135	1144
P12954	0.018	21	1174	1148	1161
Q63155	0.019	27	1445	1149	1156
Q9QXL2	0.011	19	1672	1151	1169
Q7Z4S6	0.052	87	1674	938	943
P31424	0.005	6	1203	1155	1160
Q07889	0.008	11	1333	1156	1166
P04587	0.03	43	1447	1160	1165
O60318	0.037	73	1980	1163	1235
Q3UHK8	0.004	8	1896	1165	1172
Q15047	0.007	9	1291	1165	1173
P49792	0.029	92	3224	1169	1181
P04584	0.021	31	1464	1172	1186
P94692	0.065	80	1232	207	230
Q9NSV4	0.009	11	1193	1183	1193
Q5NBX1	0.061	82	1337	1183	1264
P11224	0.098	130	1324	977	1040
O60500	0.005	6	1241	1190	1195
Q13813	0.008	20	2472	1191	1210
Q13136	0.007	8	1202	1195	1202
Q925B3	0.028	52	1862	1198	1249
P07917	0.029	36	1235	1200	1235
F6SEU4	0.059	79	1340	1194	1272
P21448	0.011	14	1276	1210	1223
P34216	0.03	41	1381	1220	1247
O95239	0.01	12	1232	1221	1232
P08518	0.041	50	1224	1122	1148
Q1EG27	0.033	43	1305	1222	1244
C4QZQ7	0.033	40	1227	1123	1141
P08546	0.016	20	1242	1223	1242
A3EX94	0.008	11	1352	1231	1241
P36334	0.008	11	1353	1232	1242
Q13576	0.018	29	1575	1202	1206
Q8VDC1	0.013	19	1437	1235	1253
A3DN96	0.033	50	1524	1238	1287
Q8TF72	0.004	8	1996	1239	1246
Q7L576	0.007	9	1253	1242	1250
P49815	0.004	7	1807	1239	1245
Q54436	0.033	50	1524	1238	1287
Q12802	0.008	23	2813	1246	1268
Q9H4A3	0.007	17	2382	1247	1263
D5FY31	0.012	17	1443	1250	1266
Q6WKZ4	0.018	23	1283	1252	1274
O57204	0.023	29	1286	1258	1286
P19334	0.013	17	1275	1259	1275
Q13085	0.009	22	2346	1261	1270
U6KQJ2	0.026	37	1402	1261	1297
P46100	0.01	25	2492	1261	1285
A0A0E0Y7A2	0.017	23	1342	1261	1274
Q9BQS8	0.015	22	1478	1273	1294
Q9Y4I1	0.006	12	1855	1281	1292
Q9UM73	0.018	29	1620	1274	1283
Q9NVI1	0.013	17	1328	1281	1297
B6KQU6	0.021	32	1490	1293	1324
Q13224	0.011	16	1484	1295	1310
B6KV60	0.024	36	1479	1297	1332
Q02384	0.006	8	1333	1301	1308
Q9C0A0	0.005	7	1308	1302	1308
G2R911	0.009	12	1373	1323	1334
A0A073H246	0.004	6	1342	1327	1332
B7MIX3	0.037	49	1342	902	907
A7ZUK1	0.024	32	1342	1262	1274
P0A8V4	0.022	29	1342	1264	1274
A0A080FHH4	0.008	11	1342	1327	1337
E1JJR3	0.015	25	1613	1331	1355
Q2A1M7	0.011	15	1358	1335	1349
O75376	0.026	64	2440	1340	1356
P26675	0.006	10	1596	1342	1351
O60885	0.019	26	1362	44	49
P14403	0.013	18	1440	1352	1369
P10964	0.034	56	1664	1	16
Q9Y7G6	0.014	20	1402	1349	1368
P19538	0.005	7	1397	1360	1366
B2SQQ1	0.004	6	1383	1370	1375
Q2NZX8	0.006	8	1383	1370	1377
Q9ULI3	0.005	7	1381	1375	1381
Q91AV1	0.004	6	1383	1378	1383
Q2TAZ0	0.011	22	1938	1378	1399
Q99PJ1	0.012	23	1943	1380	1402
Q96QZ7	0.005	7	1491	1384	1390
Q9HCJ0	0.009	16	1690	1384	1399
Q7Z3K3	0.009	13	1410	1392	1404
Q2YHE8	0.004	15	3387	1393	1407
Q5UB51	0.012	39	3390	1393	1431
Q2YHF0	0.012	40	3387	1393	1432
W0LLP9	0.018	37	2103	1394	1430
F8TEL4	0.011	38	3387	1394	1431
F8J1V3	0.011	36	3387	1396	1431
P82279	0.007	10	1406	1397	1406
A0A1W6I1A1	0.011	39	3411	1402	1440
Q8WWN8	0.009	14	1544	1404	1412
Q9DIT6	0.007	20	3011	1406	1415
P49790	0.009	13	1475	1408	1420
P30622	0.016	23	1438	1416	1438
H8XX12	0.011	38	3417	1416	1453
Q8NEV4	0.026	42	1616	1416	1457
Q91H74	0.012	39	3391	1394	1421
A0A2R4LVW1	0.011	39	3419	1418	1456
P06935	0.013	45	3430	1419	1463
P43146	0.017	24	1447	1422	1445
Q2LKY9	0.019	42	2166	1427	1468
P70211	0.012	17	1447	1429	1445
O41174	0.02	43	2168	1429	1471
Q9V2F4	0.006	9	1455	1441	1449
Q03661	0.007	11	1658	1445	1455
I3LJR4	0.023	45	1942	1446	1459
G0SBS8	0.022	32	1481	1449	1480
A0A2K9Y515	0.02	43	2189	1454	1496
O43426	0.01	16	1573	1459	1466
Q12879	0.003	5	1464	1460	1464
Q3UHD1	0.016	25	1582	1471	1495
Q9ULB1	0.004	6	1477	1472	1477
P39060	0.016	28	1754	1441	1445
A0A480TA59	0.006	12	1935	1476	1487
P11414	0.003	5	1970	1477	1481
P24928	0.026	51	1970	773	780
G3MZY8	0.007	14	1970	1474	1487
Q9Y4B6	0.015	22	1507	1479	1489
O15047	0.006	11	1707	1490	1500
Q14524	0.025	50	2016	1491	1501
Q15149	0.008	39	4684	1492	1530
Q72HM6	0.004	6	1524	1497	1502
Q01484	0.022	88	3957	1500	1525
P11047	0.039	62	1609	1535	1544
Q60610	0.012	19	1591	1541	1559
Q923J1	0.007	13	1863	1549	1561
P02468	0.032	52	1607	1554	1605
Q9ZGI3	0.003	5	1562	1558	1562
O75581	0.007	12	1613	1569	1574
Q8IWJ2	0.023	38	1684	1570	1607
Q9QCE4	0.006	15	2327	1574	1588
Q8TEU7	0.004	6	1601	1596	1601
Q6YMS4	0.003	10	3390	1606	1615
P17763	0.006	19	3392	1608	1617
C0MHR2	0.005	8	1675	1618	1625
E1CI69	0.006	10	1685	1621	1630
P49951	0.011	19	1675	1623	1641
O14497	0.019	44	2285	1639	1656
K4MTL7	0.007	13	1766	1647	1649
Q9UM47	0.006	15	2321	1668	1682
Q3V6T2	0.01	18	1871	1674	1691
Q10583	0.003	10	3414	1671	1680
Q9QP61	0.007	20	3010	1677	1696
Q9WMX2	0.007	22	3010	1677	1698
P26664	0.007	22	3011	1027	1029
Q9QP06	0.006	19	3010	1678	1696
Q9ELS8	0.007	20	3011	1678	1697
Q6GYR8	0.006	19	3014	1682	1700
Q8BES6	0.013	31	2463	1682	1712
P91645	0.008	15	1851	1688	1702
Q9NZ56	0.012	21	1722	1702	1722
B8R1T8	0.011	28	2488	1705	1732
Q9WPH5	0.002	7	3015	1706	1712
P07942	0.04	71	1786	1716	1786
Q8UN00	0.01	17	1738	1719	1735
Q9UIF9	0.015	28	1905	1675	1679
P15390	0.004	7	1840	1724	1730
P46531	0.043	109	2555	1669	1777
